"NAVA | Technology for Business","PESSOA DESENVOLVEDORA JAVA JR/PL","Publicada em 23 de agosto de 2023","https://nava.gupy.io/job/eyJqb2JJZCI6NTMxNTQ3OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"NAVA | Technology for Business","PESSOA DESENVOLVEDORA JAVA","Publicada em 23 de agosto de 2023","https://nava.gupy.io/job/eyJqb2JJZCI6NTMxNDg2MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"NAVA | Technology for Business","PESSOA DESENVOLVEDORA JAVA","Publicada em 23 de agosto de 2023","https://nava.gupy.io/job/eyJqb2JJZCI6NTMxNDc3OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"MJV Technology & Innovation","Pessoa Desenvolvedora Back-end (Java)","Publicada em 22 de agosto de 2023","https://mjvcarreiras.gupy.io/job/eyJqb2JJZCI6NTI3MDU3NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Techne","Desenvolvedor Java - Pleno","Publicada em 22 de agosto de 2023","https://techne.gupy.io/job/eyJqb2JJZCI6NTMxMTgwNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Job Opportunities","Senior FullStack Engineer (C# or JAVA)_USA_1615","Publicada em 22 de agosto de 2023","https://gobettirh.gupy.io/job/eyJqb2JJZCI6NTMxMTM0OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Recrutamento para área de tecnologia com Fit Cultural e Aderência Técnica.","Engenheiro(a) de Software JAVA","Publicada em 22 de agosto de 2023","https://werecruiter.gupy.io/job/eyJqb2JJZCI6NTMxMDg2OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"PagBank","Engenheiro de Software Java Pl.","Publicada em 22 de agosto de 2023","https://pagseguro.gupy.io/job/eyJqb2JJZCI6NTI5NTUzOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"STEFANINI LATAM","Fullstack Java Expert","Publicada em 22 de agosto de 2023","https://stefaninilatam.gupy.io/job/eyJqb2JJZCI6NTMwOTM2NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"PagBank","Engenheiro de Software Java Pl","Publicada em 21 de agosto de 2023","https://pagseguro.gupy.io/job/eyJqb2JJZCI6NTI2MDU1OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"PagBank","Engenheiro de Software Java Pl","Publicada em 21 de agosto de 2023","https://pagseguro.gupy.io/job/eyJqb2JJZCI6NTI2MDU1NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"PagBank","Especialista de Software Java","Publicada em 21 de agosto de 2023","https://pagseguro.gupy.io/job/eyJqb2JJZCI6NTI3MzcyMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"nScreen","Desenvolvedor(a) Java - Sênior","Publicada em 21 de agosto de 2023","https://nscreen.gupy.io/job/eyJqb2JJZCI6NTMwNDUyMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Stefanini Group","Desenvolvedor java SR","Publicada em 21 de agosto de 2023","https://stefanini.gupy.io/job/eyJqb2JJZCI6NTMwMzY5MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"GLOBAL HITSS","13707-Pessoa Desenvolvedora (Java)","Publicada em 19 de agosto de 2023","https://globalhitss.gupy.io/job/eyJqb2JJZCI6NTI3ODkwNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"ilegra","[002] Pessoa Desenvolvedora Backend Java Sênior","Publicada em 18 de agosto de 2023","https://ilegra.gupy.io/job/eyJqb2JJZCI6NTI5Nzc2Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Stefanini Group","Especialista em Java Bilingue","Publicada em 18 de agosto de 2023","https://stefanini.gupy.io/job/eyJqb2JJZCI6NTMwMDMzOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Framework Digital","Desenvolvedor(a) Java Pleno","Publicada em 18 de agosto de 2023","https://vempraframe.gupy.io/job/eyJqb2JJZCI6NTI5NzIwMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Framework Digital","Desenvolvedor(a) Java Sênior","Publicada em 18 de agosto de 2023","https://vempraframe.gupy.io/job/eyJqb2JJZCI6NTI5NzE4MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Datum TI","Pessoa Desenvolvedora Back End Java Sênior","Publicada em 18 de agosto de 2023","https://datum.gupy.io/job/eyJqb2JJZCI6NTI5NDU3OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Autbank","Desenvolvedor Java Sênior (Presencial - São Paulo)","Publicada em 17 de agosto de 2023","https://autbank.gupy.io/job/eyJqb2JJZCI6NTI5NDY4OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Autbank","DESENVOLVEDOR JAVA PLENO (Presencial - São Paulo)","Publicada em 17 de agosto de 2023","https://autbank.gupy.io/job/eyJqb2JJZCI6NTI5NDQ1OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"MJV Technology & Innovation","Pessoa Desenvolvedora Back-end (Java)","Publicada em 17 de agosto de 2023","https://mjvcarreiras.gupy.io/job/eyJqb2JJZCI6NTE5NjE1MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Log Lab","Desenvolvedor JAVA Sênior","Publicada em 17 de agosto de 2023","https://loglabdigital.gupy.io/job/eyJqb2JJZCI6NTI5NDI5MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Prime IT Solutions","Analista Programador Java (sênior)","Publicada em 17 de agosto de 2023","https://primeitsolutions.gupy.io/job/eyJqb2JJZCI6NTI5MzM2NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
